trade_date,stock_id,foreign_buy_shares,foreign_sell_shares,trust_buy_shares,trust_sell_shares,dealer_buy_shares,dealer_sell_shares
2025-12-16,4772,236125000,473000000,0,0,30135000,99161000
2025-12-16,4903,2027000000,1114000000,0,0,5000000,5526000
2025-12-16,4907,5000000,4000000,0,0,0,0
2025-12-16,4908,49000000,125000000,0,0,2000000,7098000
2025-12-16,4909,893000000,1184000000,0,0,54163000,30400000
2025-12-16,4911,1000000,2000000,0,0,0,0
2025-12-16,4923,0,1000000,0,0,0,0
2025-12-16,4931,80000000,140000000,0,66000000,26000000,23809000
2025-12-16,4933,25000000,42000000,0,0,0,1000000
2025-12-16,4939,1579000000,2068000000,0,0,0,0
2025-12-16,4946,0,12000000,0,0,0,0
2025-12-16,4950,2000000,1000000,0,0,0,0
2025-12-16,4951,5000000,37000000,0,0,0,41000
2025-12-16,4953,123000000,134000000,0,2003000,5132000,2541000
2025-12-16,4966,245595000,436519000,124000000,66000000,11000000,22044000
2025-12-16,4971,5297204000,5909000000,15000000,0,244112000,347881000
2025-12-16,4972,0,1000000,0,0,0,0
2025-12-16,4973,122000000,239000000,0,0,0,0
2025-12-16,4974,23000000,64000000,0,0,1169000,9693000
2025-12-16,4979,6073270000,3712997000,0,2438000000,285101000,509389000
2025-12-16,4987,0,3000000,0,0,0,0
2025-12-16,4991,744000000,166005000,0,0,193000000,345000000
2025-12-16,4995,0,2000000,0,0,0,0
2025-12-16,5009,312000000,1305000000,0,0,48000000,115156000
2025-12-16,5014,7000000,3000000,0,0,1000000,500000
2025-12-16,5015,0,2000000,0,0,0,0
2025-12-16,5016,0,6000000,0,0,0,0
2025-12-16,5201,74000000,167000000,0,0,0,0
2025-12-16,5202,31000000,63000000,0,0,0,0
2025-12-16,5206,4000000,4000000,0,0,0,0
2025-12-16,5209,7000000,1000000,0,0,0,0
2025-12-16,5210,6000000,9000000,0,0,1000000,47000
2025-12-16,5213,187014000,35000000,0,0,0,0
2025-12-16,5220,0,1000000,0,0,0,0
2025-12-16,5223,0,2000000,0,0,0,0
2025-12-16,5227,20000000,15001000,0,0,0,613000
2025-12-16,5228,1000000,0,0,0,0,0
2025-12-16,5230,1000000,47000000,0,0,0,6000
2025-12-16,5236,6000000,72004000,0,0,2000000,7142000
2025-12-16,5245,1000000,2000000,0,0,0,0
2025-12-16,5251,53000000,44000000,0,0,5000000,5152000
2025-12-16,5263,33000000,50000000,0,0,20000000,0
2025-12-16,5272,4000000,3000000,0,0,0,7000
2025-12-16,5274,372007000,500688000,108483000,24000000,17193000,13401000
2025-12-16,5278,65000000,135000000,0,0,2000000,1481000
2025-12-16,5287,19000000,16864000,0,0,0,0
2025-12-16,5289,641010000,948002000,1000000,6000000,54873000,110174000
2025-12-16,5291,4000000,1000000,0,0,0,0
2025-12-16,5299,1000000,6000000,0,0,0,0
2025-12-16,5301,0,5000000,0,0,0,0
2025-12-16,5302,8000000,8000000,0,0,0,0
2025-12-16,5309,8014130000,12176010000,0,5000000,299912000,677043000
2025-12-16,5312,7000000,5000000,0,0,0,0
2025-12-16,5314,1631315000,1213050000,0,0,60518000,59764000
2025-12-16,5315,390000000,149000000,0,0,0,0
2025-12-16,5321,2000000,15000000,0,0,0,0
2025-12-16,5328,659000000,747000000,0,0,3000000,2455000
2025-12-16,5340,1277000000,579000000,0,0,4000000,60519000
2025-12-16,5347,3363080000,3588000000,489430000,6165000,231170000,226918000
2025-12-16,5351,923000000,2145000000,0,0,17000000,17655000
2025-12-16,5353,0,1000000,0,0,0,0
2025-12-16,5355,0,32000000,0,0,0,0
2025-12-16,5356,0,9000000,0,0,0,0
2025-12-16,5364,2000000,12000000,0,0,0,0
2025-12-16,5371,875150000,1741730000,0,3457000,87050000,712182000
2025-12-16,5381,1188000000,2214000000,0,0,14188000,730000
2025-12-16,5386,94075000,233001000,0,0,0,0
2025-12-16,5392,516000000,300000000,0,0,7000,238097000
2025-12-16,5398,17000000,68000000,0,0,0,0
2025-12-16,5403,3000000,1000000,0,0,0,0
2025-12-16,5410,18000000,127000000,0,0,2000000,1447000
2025-12-16,5425,348000000,753084000,0,4127000,40000000,131488000
2025-12-16,5426,20000000,114000000,0,0,8000000,8163000
2025-12-16,5432,100000000,155000000,0,0,0,1000
2025-12-16,5438,58000000,40000000,0,0,0,1000
2025-12-16,5439,2386000000,3221000000,33000000,1000000,240728000,297600000
2025-12-16,5443,242000000,196000000,0,0,5146000,26357000
2025-12-16,5450,4000000,0,0,0,0,0
2025-12-16,5452,329000000,643000000,0,0,1000000,287000
2025-12-16,5455,0,2000000,0,0,0,0
2025-12-16,5457,97000000,66000000,0,7000000,9489000,6000000
2025-12-16,5460,5000000,1000000,0,0,0,0
2025-12-16,5464,1000000,0,0,0,1000000,0
2025-12-16,5465,41000000,112000000,0,0,50000,35000
2025-12-16,5468,9000000,48000000,0,0,0,0
2025-12-16,5474,9000000,47000000,0,0,4024000,6822000
2025-12-16,5475,229000000,108000000,0,0,0,0
2025-12-16,5478,18000000,79276000,0,0,1000000,990000
2025-12-16,5481,60000000,200000000,0,0,0,0
2025-12-16,5483,2393830000,1133000000,558000000,2190107000,73933000,75360000
2025-12-16,5488,1000000,0,0,0,3000000,3000000
2025-12-16,5489,7000000,3000000,0,0,1000,0
2025-12-16,5490,57000000,299000000,0,0,0,2073000
2025-12-16,5493,181000000,61000000,0,0,40000,0
2025-12-16,5498,19765086000,20726000000,0,0,1527633000,768970000
2025-12-16,5508,2000000000,603000000,0,2720000000,120233000,43578000
2025-12-16,5511,11000000,10000000,0,0,0,0
2025-12-16,5512,92000000,326000000,0,0,0,0
2025-12-16,5514,107000000,102000000,0,0,0,0
2025-12-16,5520,1000000,1000000,0,0,0,0
2025-12-16,5523,0,1000000,0,0,0,0
2025-12-16,5529,1000000,1000000,0,0,0,0
2025-12-16,5530,52000000,234000000,0,0,0,0
2025-12-16,5536,915000000,916350000,109000000,58000000,40830000,120775000
2025-12-16,5543,3000000,0,0,0,0,0
2025-12-16,5548,5000000,0,0,0,0,0
2025-12-16,5601,0,0,0,0,340000,0
2025-12-16,5603,4000000,1000000,0,0,0,5000
2025-12-16,5604,1000000,0,0,0,0,0
2025-12-16,5609,4000000,25000000,0,0,0,0
2025-12-16,5864,82882000,207000000,0,0,0,0
2025-12-16,5903,10000000,9000000,0,8000000,7000000,99000
2025-12-16,5904,161000000,160009000,0,1000000,200000,0
2025-12-16,5905,273000000,275000000,0,0,5000000,5029000
2025-12-16,6015,10000000,10000000,0,0,0,0
2025-12-16,6016,246000000,69000000,0,0,0,0
2025-12-16,6020,1000000,9000000,0,0,0,0
2025-12-16,6021,0,31000000,0,0,0,0
2025-12-16,6023,6000000,34000000,0,0,0,0
2025-12-16,6026,67000000,178000000,0,0,0,0
2025-12-16,6104,1695300000,1816000000,0,0,45266000,27526000
2025-12-16,6109,0,0,0,0,0,4000
2025-12-16,6111,47000000,108000000,0,0,134000,27310000
2025-12-16,6113,37000000,47000000,0,0,0,107000
2025-12-16,6114,5000000,6000000,0,0,0,0
2025-12-16,6118,38000000,110000000,0,0,5000000,5000000
2025-12-16,6121,223000000,487750000,232000000,7966000,29224000,13815000
2025-12-16,6122,68001000,63000000,0,0,0,2000
2025-12-16,6123,4000000,9000000,0,0,0,105000
2025-12-16,6124,0,1000000,0,0,0,0
2025-12-16,6125,468000000,619001000,0,0,9490000,36232000
2025-12-16,6126,224000000,639000000,0,0,0,236000
2025-12-16,6127,5222000000,5704000000,0,0,16471000,136231000
2025-12-16,6129,51000000,1000000,0,0,0,113000
2025-12-16,6130,85000000,77000000,0,0,0,0
2025-12-16,6134,117000000,308000000,0,0,1000000,2708000
2025-12-16,6138,196000000,140000000,0,13229000,789000,7115000
2025-12-16,6140,13000000,39000000,0,0,60000,0
2025-12-16,6143,114000000,192000000,0,0,10000000,18285000
2025-12-16,6146,108000000,142000000,0,0,0,1456000
2025-12-16,6147,881000000,1595000000,527000000,12770000,11391000,6446000
2025-12-16,6148,62000000,127000000,0,0,0,68000
2025-12-16,6150,45000000,107000000,0,0,1000000,5819000
2025-12-16,6151,3000000,56000000,0,0,0,0
2025-12-16,6154,3000000,0,0,0,0,0
2025-12-16,6156,86000000,81000000,0,0,0,0
2025-12-16,6158,0,1000000,0,0,0,0
2025-12-16,6160,79000000,14000000,0,0,0,9000
2025-12-16,6161,28000000,68000000,0,0,0,0
2025-12-16,6163,72000000,218000000,0,0,1000000,37000000
2025-12-16,6167,276000000,113000000,0,0,0,0
2025-12-16,6169,0,1000000,0,0,0,0
2025-12-16,6170,35000000,77000000,0,0,0,0
2025-12-16,6171,0,4000000,0,0,0,0
2025-12-16,6173,702005000,568000000,0,0,12000000,143673000
2025-12-16,6174,1000000,12000000,0,0,0,0
2025-12-16,6175,806000000,556000000,0,0,9000000,78582000
2025-12-16,6179,557000000,173000000,0,0,1000000,93382000
2025-12-16,6180,152000000,212000000,0,876000,3000000,2169000
2025-12-16,6182,928003000,1859486000,0,0,184408000,268559000
2025-12-16,6185,119000000,146000000,0,0,0,15000000
2025-12-16,6186,58000000,115001000,0,0,1000000,557000
2025-12-16,6187,531000000,575011000,1000000,0,12889000,26488000
2025-12-16,6188,604000000,484000000,87000000,0,8036000,44341000
2025-12-16,6190,2623000000,1815150000,0,0,195544000,120992000
2025-12-16,6194,27000000,33000000,0,0,14000,0
2025-12-16,6195,1000000,10000000,0,0,0,0
2025-12-16,6199,29000000,13000000,0,0,315000,1000000
2025-12-16,006201,0,14000000,30000000,0,22490000,77398000
2025-12-16,6203,36000000,140000000,0,0,14000000,3510000
2025-12-16,6204,115000000,62000000,0,0,34000,0
2025-12-16,6207,76000000,67000000,0,0,4000000,4523000
2025-12-16,6208,1000000,9000000,0,0,0,21000
2025-12-16,6212,0,2000000,0,0,0,0
2025-12-16,6217,541000000,610000000,0,0,1178000,10699000
2025-12-16,6218,62000000,69000000,0,0,3000,0
2025-12-16,6219,3000000,2000000,0,0,1000000,855000
2025-12-16,6220,54000000,142000000,0,0,1000000,0
2025-12-16,6221,120513000,77000000,0,0,0,0
2025-12-16,6222,2000000,2000000,0,0,0,0
2025-12-16,6223,469006000,590871000,85000000,62000000,56420000,82234000
2025-12-16,6227,19000000,78000000,0,0,2003000,7111000
2025-12-16,6229,0,7000000,0,0,0,7000
2025-12-16,6231,144000000,261000000,0,0,31696000,18784000
2025-12-16,6233,27000000,23000000,0,0,0,0
2025-12-16,6234,305000000,1046000000,0,0,11000000,3676000
2025-12-16,6237,78000000,49000000,0,0,1000,1399000
2025-12-16,6240,0,0,0,0,1000000,0
2025-12-16,6241,2000000,0,0,0,0,0
2025-12-16,6242,0,1000000,0,0,0,0
2025-12-16,6244,1285000000,1318420000,0,0,71984000,43000000
2025-12-16,6245,59000000,240000000,0,2540000,7000000,14607000
2025-12-16,6246,0,8000000,0,0,0,0
2025-12-16,6248,8000000,4000000,0,0,0,20000
2025-12-16,6259,4000000,15000000,0,0,0,0
